Superficie,Tourney_Level,Cat_Rank,Cat_Age,Cat_Ht,Fav_Hand,Hand_Matchup,Cat_Ace,Cat_DF,Cat_ServiceWinPerc,Risultato_Favorevole
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Grass,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Medio,Medio,R,StessaMano,Medio,Superiore,Medio,Vittoria
Grass,A,FavoritoMedio,Superiore,Medio,R,Opposta,Superiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Grass,A,Equilibrato,Inferiore,Inferiore,L,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Inferiore,Inferiore,R,Opposta,Inferiore,Inferiore,Inferiore,Vittoria
Grass,A,FavoritoNetto,Superiore,Superiore,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Grass,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,A,Equilibrato,Inferiore,Superiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Grass,A,Equilibrato,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Grass,A,FavoritoMedio,Inferiore,Medio,R,StessaMano,Inferiore,Inferiore,Medio,Sconfitta
Grass,A,Equilibrato,Inferiore,Superiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,A,FavoritoNetto,Inferiore,Medio,R,StessaMano,Superiore,Medio,Inferiore,Vittoria
Grass,A,FavoritoNetto,Medio,Medio,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Grass,A,Equilibrato,Medio,Inferiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Grass,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Grass,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Superiore,Superiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoNetto,Inferiore,Medio,R,StessaMano,Medio,Medio,Medio,Vittoria
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Superiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Superiore,Superiore,R,StessaMano,Medio,Superiore,Inferiore,Sconfitta
Grass,A,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Superiore,Medio,R,Opposta,Inferiore,Inferiore,Medio,Vittoria
Grass,A,Equilibrato,Inferiore,Medio,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Grass,A,Equilibrato,Medio,Inferiore,L,Opposta,Inferiore,Medio,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Grass,A,FavoritoNetto,Superiore,Inferiore,R,Opposta,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Inferiore,Superiore,R,Opposta,Superiore,Superiore,Medio,Sconfitta
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Inferiore,Sconfitta
Grass,A,Equilibrato,Inferiore,Superiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Medio,Superiore,R,Opposta,Superiore,Medio,Medio,Sconfitta
Grass,A,Equilibrato,Inferiore,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Grass,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Grass,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Medio,Superiore,Medio,Vittoria
Grass,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Grass,A,Equilibrato,Superiore,Superiore,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Grass,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Inferiore,Medio,Sconfitta
Grass,A,FavoritoMedio,Superiore,Superiore,R,StessaMano,Superiore,Inferiore,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Inferiore,Medio,Superiore,Vittoria
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Inferiore,Vittoria
Grass,A,Equilibrato,Superiore,Superiore,R,Opposta,Medio,Medio,Medio,Vittoria
Grass,A,FavoritoNetto,Medio,Medio,R,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Grass,A,FavoritoMedio,Superiore,Superiore,R,StessaMano,Medio,Superiore,Superiore,Vittoria
Grass,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Inferiore,Superiore,R,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoNetto,Inferiore,Medio,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Grass,A,FavoritoMedio,Superiore,Superiore,R,Opposta,Superiore,Inferiore,Medio,Vittoria
Grass,A,Equilibrato,Inferiore,Medio,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Superiore,Medio,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Medio,Medio,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Grass,A,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Medio,Medio,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Superiore,Inferiore,L,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Superiore,Superiore,R,StessaMano,Superiore,Superiore,Medio,Sconfitta
Grass,A,FavoritoMedio,Inferiore,Medio,L,Opposta,Medio,Medio,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Inferiore,Inferiore,R,Opposta,Inferiore,Inferiore,Medio,Vittoria
Grass,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Grass,A,FavoritoNetto,Medio,Medio,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Inferiore,Medio,R,Opposta,Medio,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Superiore,Inferiore,L,Opposta,Superiore,Superiore,Medio,Vittoria
Grass,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Grass,A,Equilibrato,Inferiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,A,Equilibrato,Inferiore,Medio,L,StessaMano,Superiore,Superiore,Medio,Vittoria
Grass,A,FavoritoNetto,Medio,Inferiore,L,Opposta,Superiore,Superiore,Medio,Vittoria
Grass,A,FavoritoNetto,Superiore,Medio,R,StessaMano,Superiore,Superiore,Medio,Sconfitta
Grass,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Medio,Medio,Inferiore,Vittoria
Grass,A,FavoritoMedio,Superiore,Medio,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Superiore,Medio,R,StessaMano,Medio,Superiore,Medio,Vittoria
Grass,A,Equilibrato,Inferiore,Inferiore,R,StessaMano,Medio,Inferiore,Inferiore,Sconfitta
Grass,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Sconfitta
Grass,A,FavoritoNetto,Superiore,Medio,L,Opposta,Medio,Medio,Superiore,Vittoria
Grass,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Inferiore,Superiore,Superiore,Vittoria
Grass,A,Equilibrato,Inferiore,Medio,R,StessaMano,Inferiore,Inferiore,Medio,Sconfitta
Grass,A,FavoritoMedio,Superiore,Superiore,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Grass,A,Equilibrato,Inferiore,Superiore,R,StessaMano,Inferiore,Superiore,Medio,Vittoria
Grass,A,FavoritoMedio,Inferiore,Medio,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Grass,A,FavoritoMedio,Superiore,Medio,L,Opposta,Superiore,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Medio,Inferiore,L,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Medio,Superiore,Medio,Vittoria
Grass,A,FavoritoMedio,Inferiore,Medio,R,Opposta,Medio,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Medio,Medio,R,StessaMano,Medio,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Superiore,Medio,L,Opposta,Superiore,Medio,Medio,Vittoria
Grass,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Grass,A,FavoritoNetto,Inferiore,Medio,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Grass,A,Equilibrato,Inferiore,Superiore,R,StessaMano,Superiore,Medio,Inferiore,Sconfitta
Grass,A,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Inferiore,Medio,L,Opposta,Inferiore,Superiore,Inferiore,Vittoria
Grass,A,FavoritoNetto,Medio,Medio,R,StessaMano,Superiore,Medio,Medio,Vittoria
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Grass,A,FavoritoMedio,Superiore,Medio,L,Opposta,Superiore,Superiore,Inferiore,Vittoria
Grass,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Superiore,Vittoria
Grass,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Inferiore,Vittoria
Grass,G,FavoritoNetto,Superiore,Medio,R,StessaMano,Medio,Medio,Superiore,Vittoria
Grass,G,Equilibrato,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Grass,G,FavoritoMedio,Superiore,Medio,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,G,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Inferiore,Superiore,Medio,Vittoria
Grass,G,FavoritoMedio,Medio,Medio,R,Opposta,Superiore,Inferiore,Medio,Sconfitta
Grass,G,FavoritoNetto,Inferiore,Medio,R,StessaMano,Medio,Inferiore,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Superiore,Superiore,R,Opposta,Medio,Inferiore,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Medio,Medio,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Grass,G,FavoritoMedio,Superiore,Medio,L,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Medio,Inferiore,R,Opposta,Medio,Medio,Superiore,Vittoria
Grass,G,FavoritoNetto,Inferiore,Medio,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Superiore,Medio,L,Opposta,Superiore,Medio,Superiore,Vittoria
Grass,G,FavoritoNetto,Superiore,Superiore,R,Opposta,Superiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Grass,G,FavoritoMedio,Superiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Inferiore,Inferiore,L,Opposta,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,G,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Medio,Inferiore,L,Opposta,Inferiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,R,Opposta,Superiore,Superiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Inferiore,Superiore,R,Opposta,Superiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Superiore,Medio,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Medio,Superiore,R,Opposta,Superiore,Superiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Grass,G,FavoritoNetto,Superiore,Medio,L,Opposta,Superiore,Medio,Superiore,Vittoria
Grass,G,Equilibrato,Superiore,Medio,L,Opposta,Medio,Superiore,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoMedio,Superiore,Superiore,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Grass,G,Equilibrato,Inferiore,Inferiore,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Grass,G,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Grass,G,FavoritoNetto,Inferiore,Superiore,R,Opposta,Superiore,Inferiore,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,G,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Grass,G,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Inferiore,Medio,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Superiore,Medio,Vittoria
Grass,G,FavoritoNetto,Medio,Medio,R,StessaMano,Medio,Medio,Medio,Vittoria
Grass,G,FavoritoNetto,Medio,Medio,R,StessaMano,Medio,Superiore,Superiore,Vittoria
Grass,G,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Grass,G,FavoritoMedio,Superiore,Superiore,R,Opposta,Medio,Superiore,Medio,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,G,Equilibrato,Medio,Inferiore,R,Opposta,Inferiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Superiore,Medio,Vittoria
Grass,G,FavoritoMedio,Inferiore,Inferiore,L,Opposta,Superiore,Superiore,Inferiore,Sconfitta
Grass,G,FavoritoMedio,Superiore,Medio,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Grass,G,Equilibrato,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Inferiore,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,L,Opposta,Superiore,Medio,Superiore,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,R,Opposta,Inferiore,Superiore,Medio,Vittoria
Grass,G,FavoritoNetto,Inferiore,Medio,L,Opposta,Medio,Inferiore,Superiore,Vittoria
Grass,G,FavoritoMedio,Superiore,Medio,R,Opposta,Superiore,Medio,Superiore,Vittoria
Grass,G,Equilibrato,Inferiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,G,Equilibrato,Medio,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Grass,G,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,G,FavoritoMedio,Superiore,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Medio,Inferiore,R,Opposta,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Grass,G,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Grass,G,Equilibrato,Inferiore,Inferiore,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Superiore,Medio,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,G,Equilibrato,Inferiore,Superiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoNetto,Inferiore,Superiore,R,Opposta,Superiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoMedio,Inferiore,Medio,L,Opposta,Superiore,Medio,Medio,Vittoria
Grass,G,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Medio,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Grass,G,Equilibrato,Inferiore,Medio,R,Opposta,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,G,Equilibrato,Superiore,Superiore,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Superiore,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Grass,G,FavoritoMedio,Medio,Inferiore,L,Opposta,Inferiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Medio,Sconfitta
Grass,G,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Grass,G,FavoritoMedio,Inferiore,Superiore,R,Opposta,Inferiore,Medio,Medio,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Superiore,Vittoria
Grass,G,FavoritoMedio,Superiore,Superiore,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,R,Opposta,Inferiore,Medio,Inferiore,Sconfitta
Grass,G,Equilibrato,Superiore,Superiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Grass,G,FavoritoMedio,Inferiore,Medio,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Grass,G,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoNetto,Superiore,Superiore,R,StessaMano,Medio,Superiore,Inferiore,Sconfitta
Grass,G,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Grass,G,Equilibrato,Superiore,Medio,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoMedio,Superiore,Inferiore,L,Opposta,Inferiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoMedio,Superiore,Inferiore,R,Opposta,Medio,Inferiore,Superiore,Vittoria
Grass,G,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Medio,Inferiore,Medio,Sconfitta
Grass,G,Equilibrato,Inferiore,Superiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,G,FavoritoMedio,Superiore,Superiore,R,StessaMano,Superiore,Medio,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Medio,Inferiore,R,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoMedio,Superiore,Medio,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Grass,G,FavoritoMedio,Inferiore,Superiore,R,Opposta,Superiore,Superiore,Inferiore,Sconfitta
Grass,G,Equilibrato,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Superiore,Medio,L,Opposta,Superiore,Superiore,Medio,Vittoria
Grass,G,FavoritoMedio,Superiore,Superiore,R,Opposta,Superiore,Medio,Medio,Sconfitta
Grass,G,FavoritoMedio,Medio,Superiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,G,Equilibrato,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Superiore,Superiore,R,Opposta,Medio,Superiore,Medio,Vittoria
Grass,G,Equilibrato,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Grass,G,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Grass,G,Equilibrato,Medio,Inferiore,R,StessaMano,Medio,Superiore,Medio,Sconfitta
Grass,G,FavoritoNetto,Superiore,Inferiore,L,Opposta,Medio,Inferiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Superiore,Medio,Sconfitta
Grass,G,Equilibrato,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Inferiore,Vittoria
Grass,G,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Grass,G,FavoritoNetto,Superiore,Medio,R,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Grass,G,Equilibrato,Medio,Inferiore,R,Opposta,Inferiore,Inferiore,Medio,Vittoria
Grass,G,Equilibrato,Medio,Superiore,R,Opposta,Superiore,Superiore,Medio,Sconfitta
Grass,G,Equilibrato,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Grass,G,FavoritoMedio,Superiore,Superiore,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,L,Opposta,Medio,Superiore,Superiore,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Grass,G,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Grass,G,FavoritoMedio,Superiore,Medio,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Grass,G,Equilibrato,Superiore,Inferiore,R,Opposta,Inferiore,Inferiore,Medio,Vittoria
Grass,G,FavoritoNetto,Superiore,Inferiore,L,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Grass,G,Equilibrato,Superiore,Inferiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Grass,G,FavoritoMedio,Superiore,Medio,R,StessaMano,Superiore,Medio,Medio,Vittoria
Grass,G,Equilibrato,Superiore,Inferiore,L,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Grass,G,Equilibrato,Superiore,Medio,R,StessaMano,Inferiore,Superiore,Inferiore,Vittoria
